addr_state,issue_d,gdp,gdp_LSFT
SC,05/15/11,36776.37918,75.56800626
SC,06/15/11,36760.50287,80.62109467
SC,07/15/11,36744.62656,82.58828214
SC,08/15/11,36728.75025,82.10729764
SC,09/15/11,36794.10523,82.49382401
SC,10/15/11,36859.46022,82.81280516
SC,11/15/11,36924.8152,83.09472077
SC,12/15/11,37031.63395,84.73698835
SC,01/15/12,37138.45271,83.69575462
SC,02/15/12,37245.27146,79.22417478
SC,03/15/12,37269.82861,67.86348357
SC,04/15/12,37294.38576,60.15149148
SC,05/15/12,37318.94291,57.34086456
SC,06/15/12,37286.00712,58.78889791
SC,07/15/12,37253.07132,55.74035484
SC,08/15/12,37220.13553,48.28896912
SC,09/15/12,37083.05005,33.09496791
SC,10/15/12,36945.96458,13.94861637
SC,11/15/12,36808.8791,-8.037775275
SC,12/15/12,37048.51314,-19.33257231
SC,01/15/13,37288.14717,-19.29859192
SC,02/15/13,37527.78121,-8.665587692
SC,03/15/13,37456.88634,1.599468901
SC,04/15/13,37385.99147,9.309118626
SC,05/15/13,37315.0966,14.98782313
SC,06/15/13,37583.85325,30.35734692
SC,07/15/13,37852.60991,51.86466791
SC,08/15/13,38121.36656,77.85213456
SC,09/15/13,38275.90794,102.8967579
SC,10/15/13,38430.44933,121.9626865
SC,11/15/13,38584.99071,133.4475751
SC,12/15/13,38471.2564,126.9048243
SC,01/15/14,38357.52208,116.6953432
SC,02/15/14,38243.78777,104.7607159
SC,03/15/14,38585.4213,108.0546538
SC,04/15/14,38927.05482,114.0733002
SC,05/15/14,39268.68835,120.5500159
SC,06/15/14,39363.31421,117.0750513
SC,07/15/14,39457.94008,115.8024721
SC,08/15/14,39552.56594,117.6890411
SC,09/15/14,39666.50717,124.3282908
SC,10/15/14,39780.4484,132.1779605
SC,11/15/14,39894.38963,141.4611282
SC,12/15/14,39905.65032,149.0157987
SC,01/15/15,39916.911,145.3109324
SC,02/15/15,39928.17169,129.6597436
SC,03/15/15,40060.72076,105.3739648
SC,04/15/15,40193.26984,88.61453885
SC,05/15/15,40325.81891,80.53028055
SC,06/15/15,40534.28791,84.77286082
SC,07/15/15,40742.7569,92.57365758
SC,08/15/15,40951.2259,103.3071598
SC,09/15/15,41001.86207,111.1445754
SC,10/15/15,41052.49823,117.0705043
SC,11/15/15,41103.1344,121.4327771
SC,12/15/15,41153.77057,124.5792236
SC,01/15/16,41204.40673,122.9084221
SC,02/15/16,41255.0429,116.2040237
SC,03/15/16,41305.67907,104.2496799
SC,04/15/16,41356.31523,91.49397945
SD,05/15/06,41418.23,
SD,06/15/06,41522.67207,
SD,07/15/06,41627.11739,
SD,08/15/06,41731.56,
SD,09/15/06,41727.06096,
SD,10/15/06,41722.55923,
SD,11/15/06,41718.06,
SD,12/15/06,42306.86579,
SD,01/15/07,42895.6741,
SD,02/15/07,43484.4824,
SD,03/15/07,43757.43367,
SD,04/15/07,44030.38493,
SD,05/15/07,44303.3362,255.7735054
SD,06/15/07,44230.54268,272.6164159
SD,07/15/07,44157.74917,275.6243825
SD,08/15/07,44084.95565,265.7712446
SD,09/15/07,44328.87283,254.471854
SD,10/15/07,44572.79002,236.769611
SD,11/15/07,44816.7072,211.299576
SD,12/15/07,45681.5105,197.1655831
SD,01/15/08,46546.31381,212.4108484
SD,02/15/08,47411.11711,255.5189153
SD,03/15/08,47245.78075,291.0126797
SD,04/15/08,47080.44438,310.8874459
SD,05/15/08,46915.10802,317.5513877
SD,06/15/08,46767.80886,314.0073121
SD,07/15/08,46620.50971,289.2664112
SD,08/15/08,46473.21055,243.7380567
SD,09/15/08,45805.67994,160.6811325
SD,10/15/08,45138.14932,55.54460533
SD,11/15/08,44470.61871,-66.66356923
SD,12/15/08,44736.63112,-170.1592931
SD,01/15/09,45002.64354,-231.1837329
SD,02/15/09,45268.65595,-246.4468287
SD,03/15/09,45189.30335,-224.0441809
SD,04/15/09,45109.95075,-198.4088757
SD,05/15/09,45030.59815,-170.0133517
SD,06/15/09,45097.79508,-134.4987437
SD,07/15/09,45164.99201,-92.44896874
SD,08/15/09,45232.18894,-45.04257626
SD,09/15/09,45273.23991,5.679928681
SD,10/15/09,45314.29089,38.67475368
SD,11/15/09,45355.34186,50.04859258
SD,12/15/09,45444.55656,37.4959556
SD,01/15/10,45533.77126,32.76440225
SD,02/15/10,45622.98596,36.8253489
SD,03/15/10,45720.28967,50.91688187
SD,04/15/10,45817.59337,62.68270209
SD,05/15/10,45914.89708,71.15217088
SD,06/15/10,46352.10049,86.56013379
SD,07/15/10,46789.30391,111.7048917
SD,08/15/10,47226.50732,144.5534416
SD,09/15/10,47385.52526,173.9018313
SD,10/15/10,47544.54321,198.2399362
SD,11/15/10,47703.56115,216.9195861
SD,12/15/10,48695.16131,256.7403761
SD,01/15/11,49686.76148,314.3319599
SD,02/15/11,50678.36164,384.7361752
SD,03/15/11,50851.6379,436.0171492
SD,04/15/11,51024.91416,468.024121
SD,05/15/11,51198.19042,480.3396585
SD,06/15/11,51236.87876,468.1093662
SD,07/15/11,51275.56711,444.7283721
SD,08/15/11,51314.25545,412.3863196
SD,09/15/11,51798.70624,387.9683169
SD,10/15/11,52283.15704,360.5153222
SD,11/15/11,52767.60783,328.239243
SD,12/15/11,52673.17663,270.2679646
SD,01/15/12,52578.74542,220.0164576
SD,02/15/12,52484.31422,183.4519279
SD,03/15/12,52459.27855,168.8293453
SD,04/15/12,52434.24287,150.2606243
SD,05/15/12,52409.2072,128.8353915
SD,06/15/12,51471.75377,75.56356632
SD,07/15/12,50534.30034,-8.628399231
SD,08/15/12,49596.84691,-118.3770885
SD,09/15/12,50678.18601,-181.7654855
SD,10/15/12,51759.52511,-187.377731
SD,11/15/12,52840.86421,-138.4934308
SD,12/15/12,52997.98983,-68.86076753
SD,01/15/13,53155.11545,1.054056868
SD,02/15/13,53312.24107,69.86886165
SD,03/15/13,53214.43331,127.7970697
SD,04/15/13,53116.62556,177.5262926
SD,05/15/13,53018.8178,219.4563764
SD,06/15/13,53039.00391,257.8770758
SD,07/15/13,53059.19003,257.4469291
SD,08/15/13,53079.37614,212.9041801
SD,09/15/13,53105.0275,119.1672462
SD,10/15/13,53130.67887,48.59020967
SD,11/15/13,53156.33023,6.973552308
SD,12/15/13,52740.84548,-14.42519253
SD,01/15/14,52325.36074,-42.92838995
SD,02/15/14,51909.87599,-75.38982951
SD,03/15/14,52486.61795,-75.95252973
SD,04/15/14,53063.35992,-56.72720456
SD,05/15/14,53640.10188,-21.42017115
SD,06/15/14,53741.36304,10.58706181
SD,07/15/14,53842.6242,42.73893484
SD,08/15/14,53943.88536,74.58998099
SD,09/15/14,54082.31242,106.9199821
SD,10/15/14,54220.73949,139.2894648
SD,11/15/14,54359.16655,171.0787825
SD,12/15/14,53838.31348,179.9337784
SD,01/15/15,53317.4604,151.8904501
SD,02/15/15,52796.60733,87.52774538
SD,03/15/15,53228.16342,18.82271484
SD,04/15/15,53659.71951,-20.71614632
SD,05/15/15,54091.2756,-30.29111313
SD,06/15/15,54462.50913,-11.0931172
SD,07/15/15,54833.74266,19.7192856
SD,08/15/15,55204.97619,60.6627306
SD,09/15/15,55252.01519,99.56612137
SD,10/15/15,55299.05419,138.1568396
SD,11/15/15,55346.09319,176.9370177
SD,12/15/15,55393.13219,216.4087878
SD,01/15/16,55440.17119,231.7173538
SD,02/15/16,55487.21019,219.7424294
SD,03/15/16,55534.24919,177.3637287
SD,04/15/16,55581.28819,138.0920871
TN,05/15/06,39454.86,
TN,06/15/06,39423.96739,
TN,07/15/06,39393.07573,
TN,08/15/06,39362.18,
TN,09/15/06,39453.2451,
TN,10/15/06,39544.30612,
TN,11/15/06,39635.37,
TN,12/15/06,39351.20817,
TN,01/15/07,39067.04919,
TN,02/15/07,38782.89022,
TN,03/15/07,38904.61646,
TN,04/15/07,39026.34269,
TN,05/15/07,39148.06893,-46.62677244
TN,06/15/07,39268.92804,-39.75643584
TN,07/15/07,39389.78714,-29.06827493
TN,08/15/07,39510.64625,-15.39608471
TN,09/15/07,39741.88927,4.065369414
TN,10/15/07,39973.13228,32.56627414
TN,11/15/07,40204.3753,69.33639908
TN,12/15/07,40162.55128,104.6033034
TN,01/15/08,40120.72727,124.6655867
TN,02/15/08,40078.90325,128.191738
TN,03/15/08,40129.00896,116.8808969
TN,04/15/08,40179.11467,104.507414
TN,05/15/08,40229.22038,91.46480841
TN,06/15/08,40305.09923,78.99626374
TN,07/15/08,40380.97809,67.32033791
TN,08/15/08,40456.85694,56.68417445
TN,09/15/08,40205.11663,36.53428632
TN,10/15/08,39953.37631,13.16345775
TN,11/15/08,39701.636,-10.7745567
TN,12/15/08,39622.03179,-26.95118566
TN,01/15/09,39542.42757,-44.1610561
TN,02/15/09,39462.82336,-62.19658379
TN,03/15/09,39323.78873,-82.80943022
TN,04/15/09,39184.75411,-101.929712
TN,05/15/09,39045.71948,-118.5181968
TN,06/15/09,39023.27367,-127.6920646
TN,07/15/09,39000.82787,-128.0614057
TN,08/15/09,38978.38206,-119.0859747
TN,09/15/09,39124.82933,-94.65762286
TN,10/15/09,39271.2766,-67.7648256
TN,11/15/09,39417.72387,-40.5954272
TN,12/15/09,39479.22286,-18.1377639
TN,01/15/10,39540.72184,4.507688132
TN,02/15/10,39602.22083,26.56563659
TN,03/15/10,39693.3421,48.23734819
TN,04/15/10,39784.46338,66.29898577
TN,05/15/10,39875.58465,79.48595648
TN,06/15/10,39941.47675,85.70193626
TN,07/15/10,40007.36884,88.30513912
TN,08/15/10,40073.26094,86.81019269
TN,09/15/10,40223.21362,83.50295143
TN,10/15/10,40373.1663,83.93205857
TN,11/15/10,40523.11898,88.07825363
TN,12/15/10,40491.93736,89.95081566
TN,01/15/11,40460.75573,87.25848571
TN,02/15/11,40429.57411,80.51049791
TN,03/15/11,40674.57025,79.32084802
TN,04/15/11,40919.5664,83.82062874
TN,05/15/11,41164.56254,93.16437374
TN,06/15/11,41375.73092,105.3914155
TN,07/15/11,41586.89929,118.8718015
TN,08/15/11,41798.06767,132.8073104
TN,09/15/11,41929.93255,143.7853201
TN,10/15/11,42061.79744,154.6764424
TN,11/15/11,42193.66232,165.5800604
TN,12/15/11,42446.4893,180.5833192
TN,01/15/12,42699.31629,192.1542719
TN,02/15/12,42952.14327,198.7324308
TN,03/15/12,43189.22726,198.2383098
TN,04/15/12,43426.31124,199.8201432
TN,05/15/12,43663.39523,203.5214053
TN,06/15/12,43659.69684,201.4476882
TN,07/15/12,43655.99846,193.6643782
TN,08/15/12,43652.30007,181.3520612
TN,09/15/12,43703.43347,167.4989654
TN,10/15/12,43754.56688,149.9342697
TN,11/15/12,43805.70028,129.1015537
TN,12/15/12,44021.54757,110.8745249
TN,01/15/13,44237.39486,99.44412984
TN,02/15/13,44453.24215,95.01355407
TN,03/15/13,44342.55315,87.02104973
TN,04/15/13,44231.86415,76.85845775
TN,05/15/13,44121.17515,66.43661835
TN,06/15/13,44265.94283,66.08802126
TN,07/15/13,44410.7105,67.05903786
TN,08/15/13,44555.47818,68.53392126
TN,09/15/13,44676.64471,68.91886363
TN,10/15/13,44797.81125,69.63670929
TN,11/15/13,44918.97778,70.30266082
TN,12/15/13,44919.23921,66.54603808
TN,01/15/14,44919.50063,64.98150665
TN,02/15/14,44919.76206,66.79360462
TN,03/15/14,45170.88185,81.43692549
TN,04/15/14,45422.00163,96.15857593
TN,05/15/14,45673.12142,108.9705959
TN,06/15/14,45814.96228,114.282423
TN,07/15/14,45956.80313,120.5317871
TN,08/15/14,46098.64399,127.7347696
TN,09/15/14,46244.96676,136.0552075
TN,10/15/14,46391.28952,144.5768195
TN,11/15/14,46537.61229,153.1613853
TN,12/15/14,46468.77568,154.5775171
TN,01/15/15,46399.93907,145.2189921
TN,02/15/15,46331.10246,125.4654693
TN,03/15/15,46722.50056,110.8691816
TN,04/15/15,47113.89866,108.9294249
TN,05/15/15,47505.29676,118.8754387
TN,06/15/15,47699.47792,133.4348062
TN,07/15/15,47893.65907,148.7173408
TN,08/15/15,48087.84023,164.4354585
TN,09/15/15,48209.66679,177.9162591
TN,10/15/15,48331.49334,189.442092
TN,11/15/15,48453.3199,199.1475518
TN,12/15/15,48575.14646,207.1672335
TN,01/15/16,48696.97301,205.3603704
TN,02/15/16,48818.79957,192.6793631
TN,03/15/16,48940.62613,168.0766119
TN,04/15/16,49062.45268,148.2058514
TX,05/15/06,46642.19,
TX,06/15/06,46781.13361,
TX,07/15/06,46920.08118,
TX,08/15/06,47059.03,
TX,09/15/06,43356.00904,
TX,10/15/06,39652.98934,
TX,11/15/06,35949.96963,
TX,12/15/06,39967.81362,
TX,01/15/07,43985.65762,
TX,02/15/07,48003.50161,
TX,03/15/07,48537.7765,
TX,04/15/07,49072.05138,
TX,05/15/07,49606.32627,220.4272062
TX,06/15/07,49731.59687,436.6379694
TX,07/15/07,49856.86748,645.3478855
TX,08/15/07,49982.13808,846.6321023
TX,09/15/07,50207.75706,1043.873956
TX,10/15/07,50433.37605,1088.829259
TX,11/15/07,50658.99503,959.9120833
TX,12/15/07,50695.01092,629.2858511
TX,01/15/08,50731.02681,373.3627068
TX,02/15/08,50767.0427,214.0208268
TX,03/15/08,51211.63528,186.6079487
TX,04/15/08,51656.22786,176.773895
TX,05/15/08,52100.82044,185.0114253
TX,06/15/08,52073.31768,196.2497171
TX,07/15/08,52045.81493,197.8445271
TX,08/15/08,52018.31217,190.6352692
TX,09/15/08,51266.39917,151.5797009
TX,10/15/08,50514.48617,89.35706538
TX,11/15/08,49762.57317,9.338417912
TX,12/15/08,49092.8761,-80.39477176
TX,01/15/09,48423.17904,-182.2156109
TX,02/15/09,47753.48197,-292.2465561
TX,03/15/09,47393.87386,-396.3873507
TX,04/15/09,47034.26576,-476.7497481
TX,05/15/09,46674.65765,-528.9150635
TX,06/15/09,46731.94621,-534.7207655
TX,07/15/09,46789.23478,-510.1963229
TX,08/15/09,46846.52334,-455.8076219
TX,09/15/09,47132.9879,-364.4652966
TX,10/15/09,47419.45245,-265.7563748
TX,11/15/09,47705.91701,-165.3862273
TX,12/15/09,48163.56215,-63.41690945
TX,01/15/10,48621.20729,36.66780604
TX,02/15/10,49078.85243,128.6737316
TX,03/15/10,49067.58863,190.9481424
TX,04/15/10,49056.32484,231.7997721
TX,05/15/10,49045.06104,249.3146409
TX,06/15/10,49259.10222,249.0064054
TX,07/15/10,49473.14341,243.7576342
TX,08/15/10,49687.18459,232.7070491
TX,09/15/10,49958.22262,216.8723887
TX,10/15/10,50229.26065,203.8936668
TX,11/15/10,50500.29868,193.8556443
TX,12/15/10,50866.64023,189.9849569
TX,01/15/11,51232.98178,198.4265885
TX,02/15/11,51599.32333,219.6822071
TX,03/15/11,51931.84121,253.1384149
TX,04/15/11,52264.3591,281.4477654
TX,05/15/11,52596.87698,302.7213481
TX,06/15/11,52679.01855,306.8160885
TX,07/15/11,52761.16012,301.8843462
TX,08/15/11,52843.30169,288.6508449
TX,09/15/11,53079.01889,272.9032402
TX,10/15/11,53314.73609,256.7146196
TX,11/15/11,53550.45329,240.2790536
TX,12/15/11,53990.94177,230.5413142
TX,01/15/12,54431.43026,230.2358754
TX,02/15/12,54871.91874,238.9553361
TX,03/15/12,54821.5087,240.1088278
TX,04/15/12,54771.09867,234.6852844
TX,05/15/12,54720.68863,224.7887054
TX,06/15/12,54846.8976,218.3456949
TX,07/15/12,54973.10657,206.8599601
TX,08/15/12,55099.31554,190.0893725
TX,09/15/12,55462.52924,175.6051463
TX,10/15/12,55825.74295,167.7696845
TX,11/15/12,56188.95665,165.8824563
TX,12/15/12,56392.58334,163.9818215
TX,01/15/13,56596.21004,170.1199202
TX,02/15/13,56799.83673,185.5981909
TX,03/15/13,56942.86063,209.7201775
TX,04/15/13,57085.88454,225.2395888
TX,05/15/13,57228.90844,231.0936009
TX,06/15/13,57525.16756,231.2711002
TX,07/15/13,57821.42668,230.6603499
TX,08/15/13,58117.6858,228.3270086
TX,09/15/13,58166.70279,215.1858953
TX,10/15/13,58215.71977,200.776708
TX,11/15/13,58264.73676,186.825803
TX,12/15/13,58388.06414,177.5093286
TX,01/15/14,58511.39152,168.0073796
TX,02/15/14,58634.7189,158.7611613
TX,03/15/14,58916.05436,155.4209361
TX,04/15/14,59197.38983,155.2288564
TX,05/15/14,59478.72529,157.4249687
TX,06/15/14,59696.08142,159.1401102
TX,07/15/14,59913.43756,165.8595248
TX,08/15/14,60130.79369,178.0167451
TX,09/15/14,59882.56944,180.6965001
TX,10/15/14,59634.34519,167.381144
TX,11/15/14,59386.12094,139.7038702
TX,12/15/14,59032.94105,95.83779643
TX,01/15/15,58679.76117,40.85088802
TX,02/15/15,58326.58128,-22.63868363
TX,03/15/15,58223.81381,-83.7573922
TX,04/15/15,58121.04634,-135.1857245
TX,05/15/15,58018.27887,-174.8132243
TX,06/15/15,57850.24097,-202.681209
TX,07/15/15,57682.20308,-218.781337
TX,08/15/15,57514.16518,-220.996059
TX,09/15/15,57385.99667,-205.8934499
TX,10/15/15,57257.82817,-189.4819603
TX,11/15/15,57129.65966,-172.4212374
TX,12/15/15,57001.49115,-155.3709281
TX,01/15/16,56873.32265,-143.0274345
TX,02/15/16,56745.15414,-136.6270826
TX,03/15/16,56616.98563,-137.4061993
TX,04/15/16,56488.81713,-136.9698634
UT,05/15/06,41709.93,
UT,06/15/06,41952.66551,
UT,07/15/06,42195.39669,
UT,08/15/06,42438.13,
UT,09/15/06,42714.26212,
UT,10/15/06,42990.39636,
UT,11/15/06,43266.53,
UT,12/15/06,43431.01122,
UT,01/15/07,43595.49183,
UT,02/15/07,43759.97244,
UT,03/15/07,44161.68464,
UT,04/15/07,44563.39684,
UT,05/15/07,44965.10904,256.1454105
UT,06/15/07,44965.25431,256.2392933
UT,07/15/07,44965.39959,247.7874066
UT,08/15/07,44965.54486,232.1226397
UT,09/15/07,44958.06122,210.3263797
UT,10/15/07,44950.57758,185.0581666
UT,11/15/07,44943.09394,157.8763405
UT,12/15/07,44609.38703,119.584628
UT,01/15/08,44275.68011,69.23943385
UT,02/15/08,43941.9732,9.578052418
UT,03/15/08,44117.60449,-39.87085297
UT,04/15/08,44293.23579,-70.04425753
UT,05/15/08,44468.86708,-79.69995885
UT,06/15/08,44350.34366,-77.29316214
UT,07/15/08,44231.82024,-75.41031187
UT,08/15/08,44113.29682,-73.39938187
UT,09/15/08,43638.92556,-82.33959418
UT,10/15/08,43164.55429,-99.91713505
UT,11/15/08,42690.18303,-123.5666875
UT,12/15/08,42729.11799,-133.8007519
UT,01/15/09,42768.05296,-143.421424
UT,02/15/09,42806.98792,-154.4761874
UT,03/15/09,42522.69618,-179.6683497
UT,04/15/09,42238.40445,-199.6794919
UT,05/15/09,41954.11271,-211.9825643
UT,06/15/09,41882.95016,-207.0242807
UT,07/15/09,41811.78761,-194.7622735
UT,08/15/09,41740.62506,-175.4567673
UT,09/15/09,41756.37575,-146.5027151
UT,10/15/09,41772.12644,-122.3243421
UT,11/15/09,41787.87713,-105.6146264
UT,12/15/09,42046.77545,-91.05068945
UT,01/15/10,42305.67377,-62.91893813
UT,02/15/10,42564.57209,-22.42796192
UT,03/15/10,42489.19822,18.19368665
UT,04/15/10,42413.82434,47.14228159
UT,05/15/10,42338.45047,63.2699233
UT,06/15/10,42551.99505,74.95349511
UT,07/15/10,42765.53964,87.65490951
UT,08/15/10,42979.08422,99.80984121
UT,09/15/10,43256.49639,111.9594903
UT,10/15/10,43533.90855,125.5314276
UT,11/15/10,43811.32072,139.0879531
UT,12/15/10,43860.38991,143.6635758
UT,01/15/11,43909.45911,148.4270592
UT,02/15/11,43958.5283,154.5313104
UT,03/15/11,44146.13842,167.6965199
UT,04/15/11,44333.74853,175.4577583
UT,05/15/11,44521.35865,176.3700585
UT,06/15/11,44596.77207,165.2896615
UT,07/15/11,44672.18549,152.5003138
UT,08/15/11,44747.59891,138.7609784
UT,09/15/11,44858.30408,125.9940814
UT,10/15/11,44969.00925,117.2211204
UT,11/15/11,45079.71442,113.3580675
UT,12/15/11,45111.36288,112.7146305
UT,01/15/12,45143.01135,107.8587374
UT,02/15/12,45174.65981,98.88610643
UT,03/15/12,45175.6798,84.88272588
UT,04/15/12,45176.69979,71.44109962
UT,05/15/12,45177.71978,59.58644775
UT,06/15/12,45100.13746,47.75270615
UT,07/15/12,45022.55514,33.08171846
UT,08/15/12,44944.97282,16.4141206
UT,09/15/12,45090.37431,5.941663132
UT,10/15/12,45235.7758,2.637171209
UT,11/15/12,45381.17729,6.310005714
UT,12/15/12,45566.97475,18.1012628
UT,01/15/13,45752.77222,34.55770511
UT,02/15/13,45938.56968,54.83236011
UT,03/15/13,46057.25213,75.8656722
UT,04/15/13,46175.93457,96.00141423
UT,05/15/13,46294.61702,114.5930896
UT,06/15/13,46498.71727,133.8101726
UT,07/15/13,46702.81752,149.5136719
UT,08/15/13,46906.91777,160.1558812
UT,09/15/13,46882.76538,156.6642815
UT,10/15/13,46858.61298,147.3216021
UT,11/15/13,46834.46059,133.0594579
UT,12/15/13,46964.05574,119.878064
UT,01/15/14,47093.65088,109.4179591
UT,02/15/14,47223.24603,101.9879479
UT,03/15/14,47324.72596,96.96995868
UT,04/15/14,47426.20588,92.24592764
UT,05/15/14,47527.68581,87.91037412
UT,06/15/14,47670.57174,85.42285077
UT,07/15/14,47813.45766,87.9356711
UT,08/15/14,47956.34359,95.78517791
UT,09/15/14,48049.00396,107.6519259
UT,10/15/14,48141.66432,115.3692742
UT,11/15/14,48234.32469,118.2953943
UT,12/15/14,48279.3391,114.2177123
UT,01/15/15,48324.3535,108.6695575
UT,02/15/15,48369.36791,102.1156591
UT,03/15/15,48585.34993,100.6570418
UT,04/15/15,48801.33195,102.7376976
UT,05/15/15,49017.31397,107.728494
UT,06/15/15,49137.69084,111.8484807
UT,07/15/15,49258.06772,116.5863672
UT,08/15/15,49378.44459,122.0658288
UT,09/15/15,49455.87273,126.9946499
UT,10/15/15,49533.30088,129.8007367
UT,11/15/15,49610.72902,130.5677819
UT,12/15/15,49688.15716,129.3794795
UT,01/15/16,49765.58531,124.4869864
UT,02/15/16,49843.01345,115.7122045
UT,03/15/16,49920.44159,102.8770366
UT,04/15/16,49997.86974,92.37906308
VT,05/15/06,39043.52,
VT,06/15/06,39048.46037,
VT,07/15/06,39053.39763,
VT,08/15/06,39058.33,
VT,09/15/06,38976.62077,
VT,10/15/06,38894.90666,
VT,11/15/06,38813.19,
VT,12/15/06,38927.36324,
VT,01/15/07,39041.53393,
VT,02/15/07,39155.70462,
VT,03/15/07,39309.40085,
VT,04/15/07,39463.09707,
VT,05/15/07,39616.7933,38.41323943
VT,06/15/07,39779.4945,58.07972212
VT,07/15/07,39942.19569,79.25607588
VT,08/15/07,40104.89689,101.0754662
VT,09/15/07,40059.08793,115.7970969
VT,10/15/07,40013.27898,120.367049
VT,11/15/07,39967.47002,114.5880409
VT,12/15/07,40181.87703,106.8413401
VT,01/15/08,40396.28405,103.0339386
VT,02/15/08,40610.69106,102.615087
VT,03/15/08,40549.37166,95.94415467
VT,04/15/08,40488.05226,85.50558588
VT,05/15/08,40426.73286,72.48078484
VT,06/15/08,40496.28407,62.36557214
VT,07/15/08,40565.83527,55.96862775
VT,08/15/08,40635.38648,53.80176478
VT,09/15/08,40585.86391,52.45128747
VT,10/15/08,40536.34133,45.06363863
VT,11/15/08,40486.81876,31.65922346
VT,12/15/08,40332.71683,8.81077489
VT,01/15/09,40178.6149,-12.87838423
VT,02/15/09,40024.51297,-31.38347912
VT,03/15/09,39971.33614,-41.35253462
VT,04/15/09,39918.15931,-51.92017176
VT,05/15/09,39864.98248,-63.13112995
VT,06/15/09,40146.51545,-63.99575956
VT,07/15/09,40428.04843,-51.36437951
VT,08/15/09,40709.5814,-26.40172549
VT,09/15/09,40759.74116,2.099779615
VT,10/15/09,40809.90093,29.66692181
VT,11/15/09,40860.06069,55.75199522
VT,12/15/09,40945.35736,80.96565473
VT,01/15/10,41030.65403,100.5448522
VT,02/15/10,41115.9507,113.1742107
VT,03/15/10,41433.46519,125.1938859
VT,04/15/10,41750.97967,137.894313
VT,05/15/10,42068.49416,149.2387269
VT,06/15/10,42281.21675,153.7356841
VT,07/15/10,42493.93933,162.7976523
VT,08/15/10,42706.66192,176.8027112
VT,09/15/10,42773.20453,191.3098194
VT,10/15/10,42839.74714,198.6012729
VT,11/15/10,42906.28975,198.5870565
VT,12/15/10,42962.68353,190.8425773
VT,01/15/11,43019.07732,176.6850025
VT,02/15/11,43075.4711,156.2731387
VT,03/15/11,43305.32227,135.4841685
VT,04/15/11,43535.17345,122.4552914
VT,05/15/11,43765.02462,117.6681732
VT,06/15/11,43853.94769,116.9584996
VT,07/15/11,43942.87075,117.5518092
VT,08/15/11,44031.79382,120.1283192
VT,09/15/11,44409.88582,134.9012888
VT,10/15/11,44787.97781,155.3397876
VT,11/15/11,45166.06981,179.7320062
VT,12/15/11,44986.97501,187.997339
VT,01/15/12,44807.8802,181.0951022
VT,02/15/12,44628.7854,160.3191899
VT,03/15/12,44920.22645,142.475666
VT,04/15/12,45211.6675,132.9445001
VT,05/15/12,45503.10855,131.3872864
VT,06/15/12,45389.56964,124.1146312
VT,07/15/12,45276.03074,107.5929819
VT,08/15/12,45162.49183,82.9347661
VT,09/15/12,44933.62281,47.45032115
VT,10/15/12,44704.7538,14.00763967
VT,11/15/12,44475.88478,-14.05832846
VT,12/15/12,44758.38263,-16.55438379
VT,01/15/13,45040.88048,-14.38554527
VT,02/15/13,45323.37833,-10.08803665
VT,03/15/13,45379.15454,-13.67242071
VT,04/15/13,45434.93074,-8.331665165
VT,05/15/13,45490.70695,7.229092143
VT,06/15/13,45508.03732,33.03726769
VT,07/15/13,45525.3677,55.02281214
VT,08/15/13,45542.69807,72.46666352
VT,09/15/13,45777.42188,91.81657621
VT,10/15/13,46012.14568,106.723245
VT,11/15/13,46246.86949,114.6394573
VT,12/15/13,46208.24619,104.0065563
VT,01/15/14,46169.62288,93.44719192
VT,02/15/14,46130.99958,84.72576659
VT,03/15/14,46365.80119,88.62069022
VT,04/15/14,46600.60279,96.67396665
VT,05/15/14,46835.4044,107.9019398
VT,06/15/14,47176.11942,124.8126049
VT,07/15/14,47516.83443,144.3616776
VT,08/15/14,47857.54945,164.7723199
VT,09/15/14,48086.60954,180.586761
VT,10/15/14,48315.66963,199.002937
VT,11/15/14,48544.72972,220.0519667
VT,12/15/14,48242.15995,226.2387108
VT,01/15/15,47939.59017,210.001981
VT,02/15/15,47637.0204,172.7920327
VT,03/15/15,47737.85594,129.3581977
VT,04/15/15,47838.69147,89.45056099
VT,05/15/15,47939.52701,53.80519989
VT,06/15/15,48339.09732,33.00659104
VT,07/15/15,48738.66762,30.22300429
VT,08/15/15,49138.23793,45.1310589
VT,09/15/15,49261.03501,68.28298231
VT,10/15/15,49383.83209,96.58170544
VT,11/15/15,49506.62917,130.611091
VT,12/15/15,49629.42625,170.9550016
VT,01/15/16,49752.22333,197.7499978
VT,02/15/16,49875.02041,208.6588986
VT,03/15/16,49997.81749,201.3445238
VT,04/15/16,50120.61457,188.9852818
VA,05/15/06,49414.62,
VA,06/15/06,49405.79343,
VA,07/15/06,49396.96261,
VA,08/15/06,49388.13,
VA,09/15/06,49367.83081,
VA,10/15/06,49347.52984,
VA,11/15/06,49327.23,
VA,12/15/06,49610.2419,
VA,01/15/07,49893.25494,
VA,02/15/07,50176.26797,
VA,03/15/07,50229.02662,
VA,04/15/07,50281.78526,
VA,05/15/07,50334.54391,92.88847238
VA,06/15/07,50516.98301,108.4436684
VA,07/15/07,50699.42211,123.6167769
VA,08/15/07,50881.86121,137.3568642
VA,09/15/07,50860.85583,141.9060356
VA,10/15/07,50839.85046,136.8900255
VA,11/15/07,50818.84508,122.3127037
