addr_state,issue_d,unemp,unemp_LSFT
LA,12/15/10,0.079,0.000835165
LA,01/15/11,0.088,0.000802198
LA,02/15/11,0.079,0.000835165
LA,03/15/11,0.078,0.000467033
LA,04/15/11,0.074,-2.75E-05
LA,05/15/11,0.077,-0.000505495
LA,06/15/11,0.087,-0.000494505
LA,07/15/11,0.082,-0.000324176
LA,08/15/11,0.081,-0.000241758
LA,09/15/11,0.077,-0.000159341
LA,10/15/11,0.075,-0.00028022
LA,11/15/11,0.069,-0.000598901
LA,12/15/11,0.07,-0.000818681
LA,01/15/12,0.08,-0.000725275
LA,02/15/12,0.073,-0.000521978
LA,03/15/12,0.072,-0.000615385
LA,04/15/12,0.067,-0.000873626
LA,05/15/12,0.072,-0.00106044
LA,06/15/12,0.083,-0.000758242
LA,07/15/12,0.078,-0.000269231
LA,08/15/12,0.074,-5.49E-05
LA,09/15/12,0.066,-9.89E-05
LA,10/15/12,0.065,-0.000247253
LA,11/15/12,0.059,-0.000604396
LA,12/15/12,0.065,-0.000906593
LA,01/15/13,0.079,-0.000686813
LA,02/15/13,0.069,-0.000461538
LA,03/15/13,0.068,-0.000478022
LA,04/15/13,0.066,-0.000571429
LA,05/15/13,0.07,-0.000692308
LA,06/15/13,0.08,-0.000307692
LA,07/15/13,0.073,0.000225275
LA,08/15/13,0.07,0.000521978
LA,09/15/13,0.065,0.000543956
LA,10/15/13,0.062,0.000208791
LA,11/15/13,0.055,-0.000373626
LA,12/15/13,0.05,-0.001296703
LA,01/15/14,0.057,-0.001708791
LA,02/15/14,0.053,-0.00167033
LA,03/15/14,0.056,-0.001774725
LA,04/15/14,0.051,-0.002010989
LA,05/15/14,0.061,-0.001901099
LA,06/15/14,0.07,-0.001313187
LA,07/15/14,0.072,-0.000274725
LA,08/15/14,0.074,0.000604396
LA,09/15/14,0.07,0.001230769
LA,10/15/14,0.069,0.001631868
LA,11/15/14,0.068,0.001862637
LA,12/15/14,0.065,0.001692308
LA,01/15/15,0.073,0.001538462
LA,02/15/15,0.065,0.001263736
LA,03/15/15,0.064,0.000758242
LA,04/15/15,0.061,0.000208791
LA,05/15/15,0.064,-0.000461538
LA,06/15/15,0.069,-0.000653846
LA,07/15/15,0.066,-0.000642857
LA,08/15/15,0.064,-0.000598901
LA,09/15/15,0.06,-0.000565934
LA,10/15/15,0.059,-0.000642857
LA,11/15/15,0.054,-0.000862637
LA,12/15/15,0.05,-0.00117033
LA,01/15/16,0.063,-0.001065934
LA,02/15/16,0.058,-0.000807692
LA,03/15/16,0.061,-0.000675824
LA,04/15/16,0.058,-0.000659341
LA,05/15/16,0.061,-0.000626374
LA,06/15/16,0.07,-0.000181319
ME,01/15/06,0.053,
ME,02/15/06,0.054,
ME,03/15/06,0.052,
ME,04/15/06,0.046,
ME,05/15/06,0.045,
ME,06/15/06,0.044,
ME,07/15/06,0.045,
ME,08/15/06,0.04,
ME,09/15/06,0.041,
ME,10/15/06,0.041,
ME,11/15/06,0.045,
ME,12/15/06,0.044,
ME,01/15/07,0.052,-0.00060989
ME,02/15/07,0.054,-9.89E-05
ME,03/15/07,0.052,0.000379121
ME,04/15/07,0.049,0.000692308
ME,05/15/07,0.046,0.000692308
ME,06/15/07,0.044,0.000587912
ME,07/15/07,0.045,0.000483516
ME,08/15/07,0.04,0.000247253
ME,09/15/07,0.042,-8.79E-05
ME,10/15/07,0.043,-0.000362637
ME,11/15/07,0.046,-0.000549451
ME,12/15/07,0.047,-0.000576923
ME,01/15/08,0.057,-0.000324176
ME,02/15/08,0.058,0.000197802
ME,03/15/08,0.057,0.000730769
ME,04/15/08,0.053,0.001038462
ME,05/15/08,0.051,0.001159341
ME,06/15/08,0.05,0.001120879
ME,07/15/08,0.051,0.001016484
ME,08/15/08,0.048,0.000813187
ME,09/15/08,0.051,0.0005
ME,10/15/08,0.054,0.000302198
ME,11/15/08,0.062,0.000340659
ME,12/15/08,0.068,0.000587912
ME,01/15/09,0.084,0.00128022
ME,02/15/09,0.089,0.002318681
ME,03/15/09,0.091,0.003285714
ME,04/15/09,0.085,0.003835165
ME,05/15/09,0.083,0.004010989
ME,06/15/09,0.081,0.003879121
ME,07/15/09,0.078,0.003445055
ME,08/15/09,0.073,0.002730769
ME,09/15/09,0.074,0.001813187
ME,10/15/09,0.073,0.000835165
ME,11/15/09,0.079,4.95E-05
ME,12/15/09,0.081,-0.0005
ME,01/15/10,0.092,-0.00056044
ME,02/15/10,0.095,-3.85E-05
ME,03/15/10,0.092,0.000516484
ME,04/15/10,0.085,0.000901099
ME,05/15/10,0.081,0.000956044
ME,06/15/10,0.079,0.00089011
ME,07/15/10,0.078,0.000736264
ME,08/15/10,0.072,0.000285714
ME,09/15/10,0.072,-0.000324176
ME,10/15/10,0.073,-0.000857143
ME,11/15/10,0.079,-0.001225275
ME,12/15/10,0.08,-0.001362637
ME,01/15/11,0.091,-0.001065934
ME,02/15/11,0.093,-0.000335165
ME,03/15/11,0.09,0.000406593
ME,04/15/11,0.085,0.000895604
ME,05/15/11,0.08,0.000989011
ME,06/15/11,0.077,0.000857143
ME,07/15/11,0.074,0.000571429
ME,08/15/11,0.069,0.00010989
ME,09/15/11,0.07,-0.0005
ME,10/15/11,0.07,-0.001098901
ME,11/15/11,0.075,-0.001483516
ME,12/15/11,0.076,-0.001615385
ME,01/15/12,0.087,-0.00132967
ME,02/15/12,0.089,-0.000593407
ME,03/15/12,0.086,0.000131868
ME,04/15/12,0.08,0.000582418
ME,05/15/12,0.076,0.000763736
ME,06/15/12,0.073,0.000703297
ME,07/15/12,0.071,0.0005
ME,08/15/12,0.065,1.65E-05
ME,09/15/12,0.065,-0.00060989
ME,10/15/12,0.066,-0.001142857
ME,11/15/12,0.07,-0.001521978
ME,12/15/12,0.072,-0.001642857
ME,01/15/13,0.082,-0.001379121
ME,02/15/13,0.082,-0.000725275
ME,03/15/13,0.078,-9.89E-05
ME,04/15/13,0.072,0.000274725
ME,05/15/13,0.067,0.00032967
ME,06/15/13,0.064,0.000203297
ME,07/15/13,0.062,-3.85E-05
ME,08/15/13,0.057,-0.000461538
ME,09/15/13,0.057,-0.001038462
ME,10/15/13,0.056,-0.001604396
ME,11/15/13,0.061,-0.001917582
ME,12/15/13,0.06,-0.002082418
ME,01/15/14,0.07,-0.001785714
ME,02/15/14,0.071,-0.00106044
ME,03/15/14,0.067,-0.000406593
ME,04/15/14,0.062,1.10E-05
ME,05/15/14,0.057,0.000120879
ME,06/15/14,0.053,-1.10E-05
ME,07/15/14,0.052,-0.000214286
ME,08/15/14,0.047,-0.000593407
ME,09/15/14,0.048,-0.001049451
ME,10/15/14,0.047,-0.001489011
ME,11/15/14,0.052,-0.001747253
ME,12/15/14,0.051,-0.001824176
ME,01/15/15,0.059,-0.001620879
ME,02/15/15,0.058,-0.00106044
ME,03/15/15,0.054,-0.000527473
ME,04/15/15,0.048,-0.000252747
ME,05/15/15,0.044,-0.000197802
ME,06/15/15,0.042,-0.000302198
ME,07/15/15,0.04,-0.000543956
ME,08/15/15,0.035,-0.000917582
ME,09/15/15,0.035,-0.00139011
ME,10/15/15,0.035,-0.001758242
ME,11/15/15,0.039,-0.001961538
ME,12/15/15,0.039,-0.001928571
ME,01/15/16,0.046,-0.001631868
ME,02/15/16,0.045,-0.001032967
ME,03/15/16,0.042,-0.000494505
ME,04/15/16,0.038,-0.000153846
ME,05/15/16,0.035,-5.49E-05
ME,06/15/16,0.037,2.75E-05
MD,01/15/06,0.039,
MD,02/15/06,0.04,
MD,03/15/06,0.037,
MD,04/15/06,0.036,
MD,05/15/06,0.039,
MD,06/15/06,0.043,
MD,07/15/06,0.043,
MD,08/15/06,0.041,
MD,09/15/06,0.038,
MD,10/15/06,0.036,
MD,11/15/06,0.036,
MD,12/15/06,0.035,
MD,01/15/07,0.04,-0.000148352
MD,02/15/07,0.038,-0.000159341
MD,03/15/07,0.034,-0.000258242
MD,04/15/07,0.032,-0.000505495
MD,05/15/07,0.033,-0.000730769
MD,06/15/07,0.037,-0.000692308
MD,07/15/07,0.037,-0.000489011
MD,08/15/07,0.034,-0.000351648
MD,09/15/07,0.033,-0.000274725
MD,10/15/07,0.033,-0.000269231
MD,11/15/07,0.031,-0.000379121
MD,12/15/07,0.031,-0.000461538
MD,01/15/08,0.036,-0.00039011
MD,02/15/08,0.035,-0.000164835
MD,03/15/08,0.034,-2.20E-05
MD,04/15/08,0.032,-7.69E-05
MD,05/15/08,0.038,0
MD,06/15/08,0.043,0.000247253
MD,07/15/08,0.044,0.000626374
MD,08/15/08,0.046,0.001032967
MD,09/15/08,0.045,0.001241758
MD,10/15/08,0.048,0.001450549
MD,11/15/08,0.05,0.001642857
MD,12/15/08,0.054,0.001796703
MD,01/15/09,0.065,0.002186813
MD,02/15/09,0.068,0.002681319
MD,03/15/09,0.068,0.002961538
MD,04/15/09,0.065,0.002923077
MD,05/15/09,0.069,0.002769231
MD,06/15/09,0.073,0.002774725
MD,07/15/09,0.072,0.002747253
MD,08/15/09,0.072,0.002598901
MD,09/15/09,0.071,0.002340659
MD,10/15/09,0.072,0.00193956
MD,11/15/09,0.072,0.001505495
MD,12/15/09,0.073,0.001049451
MD,01/15/10,0.081,0.000884615
MD,02/15/10,0.083,0.00106044
MD,03/15/10,0.081,0.001186813
MD,04/15/10,0.073,0.000978022
MD,05/15/10,0.074,0.000659341
MD,06/15/10,0.077,0.000543956
MD,07/15/10,0.078,0.000571429
MD,08/15/10,0.077,0.0005
MD,09/15/10,0.074,0.000302198
MD,10/15/10,0.073,2.20E-05
MD,11/15/10,0.074,-0.000197802
MD,12/15/10,0.072,-0.000494505
MD,01/15/11,0.078,-0.000554945
MD,02/15/11,0.076,-0.000401099
MD,03/15/11,0.073,-0.000241758
MD,04/15/11,0.069,-0.000236264
MD,05/15/11,0.071,-0.000406593
MD,06/15/11,0.076,-0.000362637
MD,07/15/11,0.075,-0.000247253
MD,08/15/11,0.074,-0.000115385
MD,09/15/11,0.072,-6.59E-05
MD,10/15/11,0.07,-0.00017033
MD,11/15/11,0.068,-0.000357143
MD,12/15/11,0.068,-0.000478022
MD,01/15/12,0.073,-0.000478022
MD,02/15/12,0.073,-0.000252747
MD,03/15/12,0.07,-0.000175824
MD,04/15/12,0.065,-0.000346154
MD,05/15/12,0.069,-0.000494505
MD,06/15/12,0.073,-0.000434066
MD,07/15/12,0.073,-0.000192308
MD,08/15/12,0.071,-3.85E-05
MD,09/15/12,0.067,-3.30E-05
MD,10/15/12,0.067,-6.59E-05
MD,11/15/12,0.066,-0.000181319
MD,12/15/12,0.067,-0.000318681
MD,01/15/13,0.074,-0.00021978
MD,02/15/13,0.071,-6.04E-05
MD,03/15/13,0.068,1.10E-05
MD,04/15/13,0.064,-0.000137363
MD,05/15/13,0.067,-0.000346154
MD,06/15/13,0.071,-0.00028022
MD,07/15/13,0.068,-0.00017033
MD,08/15/13,0.065,-0.000131868
MD,09/15/13,0.063,-0.000192308
MD,10/15/13,0.065,-0.000296703
MD,11/15/13,0.06,-0.000554945
MD,12/15/13,0.058,-0.000879121
MD,01/15/14,0.063,-0.000956044
MD,02/15/14,0.063,-0.000741758
MD,03/15/14,0.061,-0.000648352
MD,04/15/14,0.055,-0.000813187
MD,05/15/14,0.058,-0.000961538
MD,06/15/14,0.061,-0.000862637
MD,07/15/14,0.061,-0.000576923
MD,08/15/14,0.06,-0.000384615
MD,09/15/14,0.055,-0.000428571
MD,10/15/14,0.054,-0.000527473
MD,11/15/14,0.054,-0.0005
MD,12/15/14,0.052,-0.00067033
MD,01/15/15,0.059,-0.000642857
MD,02/15/15,0.057,-0.000494505
MD,03/15/15,0.054,-0.000412088
MD,04/15/15,0.049,-0.000521978
MD,05/15/15,0.052,-0.000697802
MD,06/15/15,0.054,-0.000675824
MD,07/15/15,0.054,-0.000516484
MD,08/15/15,0.052,-0.000384615
MD,09/15/15,0.05,-0.000307692
MD,10/15/15,0.05,-0.000368132
MD,11/15/15,0.048,-0.000505495
MD,12/15/15,0.047,-0.000642857
MD,01/15/16,0.049,-0.000752747
MD,02/15/16,0.049,-0.000576923
MD,03/15/16,0.048,-0.000456044
MD,04/15/16,0.044,-0.000532967
MD,05/15/16,0.041,-0.000846154
MD,06/15/16,0.045,-0.000868132
MA,01/15/06,0.055,
MA,02/15/06,0.054,
MA,03/15/06,0.052,
MA,04/15/06,0.049,
MA,05/15/06,0.047,
MA,06/15/06,0.051,
MA,07/15/06,0.05,
MA,08/15/06,0.047,
MA,09/15/06,0.049,
MA,10/15/06,0.043,
MA,11/15/06,0.045,
MA,12/15/06,0.046,
MA,01/15/07,0.056,-0.00043956
MA,02/15/07,0.052,-0.000148352
MA,03/15/07,0.048,-1.10E-05
MA,04/15/07,0.045,-1.65E-05
MA,05/15/07,0.044,-0.000131868
MA,06/15/07,0.048,-0.000164835
MA,07/15/07,0.047,-8.24E-05
MA,08/15/07,0.043,-0.000148352
MA,09/15/07,0.045,-0.000225275
MA,10/15/07,0.04,-0.000379121
MA,11/15/07,0.041,-0.000681319
MA,12/15/07,0.044,-0.000796703
MA,01/15/08,0.054,-0.000538462
MA,02/15/08,0.052,-5.49E-06
MA,03/15/08,0.05,0.00032967
MA,04/15/08,0.046,0.00039011
MA,05/15/08,0.05,0.000478022
MA,06/15/08,0.056,0.000697802
MA,07/15/08,0.057,0.001038462
MA,08/15/08,0.056,0.001258242
MA,09/15/08,0.059,0.001373626
MA,10/15/08,0.057,0.001412088
MA,11/15/08,0.061,0.001324176
MA,12/15/08,0.066,0.001324176
MA,01/15/09,0.079,0.001730769
MA,02/15/09,0.079,0.00232967
MA,03/15/09,0.078,0.002681319
MA,04/15/09,0.073,0.002648352
MA,05/15/09,0.077,0.002467033
MA,06/15/09,0.083,0.002467033
MA,07/15/09,0.084,0.002549451
MA,08/15/09,0.082,0.002450549
MA,09/15/09,0.086,0.002307692
MA,10/15/09,0.082,0.001983516
MA,11/15/09,0.083,0.001489011
MA,12/15/09,0.085,0.001071429
MA,01/15/10,0.096,0.001076923
MA,02/15/10,0.092,0.001285714
MA,03/15/10,0.089,0.001324176
MA,04/15/10,0.083,0.001071429
MA,05/15/10,0.082,0.000565934
MA,06/15/10,0.084,0.000230769
MA,07/15/10,0.083,5.49E-05
MA,08/15/10,0.079,-0.000214286
MA,09/15/10,0.08,-0.0005
MA,10/15/10,0.075,-0.000785714
MA,11/15/10,0.077,-0.001098901
MA,12/15/10,0.076,-0.001379121
MA,01/15/11,0.085,-0.001247253
MA,02/15/11,0.081,-0.000824176
MA,03/15/11,0.077,-0.000604396
MA,04/15/11,0.072,-0.000582418
MA,05/15/11,0.071,-0.000730769
MA,06/15/11,0.076,-0.000686813
MA,07/15/11,0.074,-0.000598901
MA,08/15/11,0.069,-0.000659341
MA,09/15/11,0.071,-0.000730769
MA,10/15/11,0.065,-0.000917582
MA,11/15/11,0.064,-0.001247253
MA,12/15/11,0.066,-0.001373626
MA,01/15/12,0.074,-0.001214286
MA,02/15/12,0.072,-0.000763736
MA,03/15/12,0.068,-0.000527473
MA,04/15/12,0.063,-0.000538462
MA,05/15/12,0.063,-0.000664835
MA,06/15/12,0.069,-0.000582418
MA,07/15/12,0.069,-0.000296703
MA,08/15/12,0.066,-0.000148352
MA,09/15/12,0.066,-0.000148352
MA,10/15/12,0.062,-0.000186813
MA,11/15/12,0.062,-0.000406593
MA,12/15/12,0.065,-0.000549451
MA,01/15/13,0.076,-0.000258242
MA,02/15/13,0.072,0.000153846
MA,03/15/13,0.07,0.000434066
MA,04/15/13,0.066,0.00043956
MA,05/15/13,0.066,0.000263736
MA,06/15/13,0.073,0.000302198
MA,07/15/13,0.07,0.000417582
MA,08/15/13,0.066,0.000395604
MA,09/15/13,0.066,0.000274725
MA,10/15/13,0.062,2.20E-05
MA,11/15/13,0.06,-0.000428571
MA,12/15/13,0.059,-0.000901099
MA,01/15/14,0.068,-0.000945055
MA,02/15/14,0.065,-0.000681319
MA,03/15/14,0.062,-0.00060989
MA,04/15/14,0.055,-0.000791209
MA,05/15/14,0.055,-0.001043956
MA,06/15/14,0.06,-0.001071429
MA,07/15/14,0.06,-0.000796703
MA,08/15/14,0.057,-0.000664835
MA,09/15/14,0.057,-0.000615385
MA,10/15/14,0.05,-0.000747253
MA,11/15/14,0.05,-0.000945055
MA,12/15/14,0.049,-0.001186813
MA,01/15/15,0.058,-0.00110989
MA,02/15/15,0.055,-0.00078022
MA,03/15/15,0.052,-0.000593407
MA,04/15/15,0.047,-0.000615385
MA,05/15/15,0.049,-0.000758242
MA,06/15/15,0.052,-0.000769231
MA,07/15/15,0.052,-0.000571429
MA,08/15/15,0.047,-0.000494505
MA,09/15/15,0.049,-0.000395604
MA,10/15/15,0.045,-0.000384615
MA,11/15/15,0.045,-0.000576923
MA,12/15/15,0.046,-0.000708791
MA,01/15/16,0.049,-0.000758242
MA,02/15/16,0.047,-0.000527473
MA,03/15/16,0.046,-0.000384615
MA,04/15/16,0.038,-0.000571429
MA,05/15/16,0.038,-0.000873626
MA,06/15/16,0.043,-0.000884615
MI,01/15/06,0.072,
MI,02/15/06,0.075,
MI,03/15/06,0.074,
MI,04/15/06,0.068,
MI,05/15/06,0.068,
MI,06/15/06,0.071,
MI,07/15/06,0.081,
MI,08/15/06,0.07,
MI,09/15/06,0.067,
MI,10/15/06,0.063,
MI,11/15/06,0.064,
MI,12/15/06,0.067,
MI,01/15/07,0.077,-0.000373626
MI,02/15/07,0.072,-0.000269231
MI,03/15/07,0.07,-0.000115385
MI,04/15/07,0.066,-0.000104396
MI,05/15/07,0.067,-0.000247253
MI,06/15/07,0.072,-0.00021978
MI,07/15/07,0.08,0.000164835
MI,08/15/07,0.069,0.000521978
MI,09/15/07,0.068,0.000489011
MI,10/15/07,0.067,0.000318681
MI,11/15/07,0.065,-7.14E-05
MI,12/15/07,0.071,-0.000236264
MI,01/15/08,0.077,-0.000126374
MI,02/15/08,0.074,0.000214286
MI,03/15/08,0.076,0.000445055
MI,04/15/08,0.067,0.00028022
MI,05/15/08,0.078,0.000340659
MI,06/15/08,0.081,0.000472527
MI,07/15/08,0.089,0.000983516
MI,08/15/08,0.083,0.001510989
MI,09/15/08,0.079,0.001467033
MI,10/15/08,0.08,0.001362637
MI,11/15/08,0.082,0.00121978
MI,12/15/08,0.092,0.001247253
MI,01/15/09,0.121,0.002313187
MI,02/15/09,0.128,0.003565934
MI,03/15/09,0.133,0.004587912
MI,04/15/09,0.128,0.005197802
MI,05/15/09,0.142,0.005637363
MI,06/15/09,0.153,0.006450549
MI,07/15/09,0.154,0.007
MI,08/15/09,0.141,0.007027473
MI,09/15/09,0.137,0.006406593
MI,10/15/09,0.136,0.005302198
MI,11/15/09,0.131,0.003758242
MI,12/15/09,0.135,0.002142857
MI,01/15/10,0.144,0.000917582
MI,02/15/10,0.142,0.000456044
MI,03/15/10,0.141,0.000115385
MI,04/15/10,0.129,-0.0005
MI,05/15/10,0.126,-0.001384615
MI,06/15/10,0.127,-0.001686813
MI,07/15/10,0.135,-0.00121978
MI,08/15/10,0.123,-0.001010989
MI,09/15/10,0.115,-0.001395604
MI,10/15/10,0.111,-0.001923077
MI,11/15/10,0.109,-0.002412088
MI,12/15/10,0.109,-0.002945055
MI,01/15/11,0.115,-0.003005495
MI,02/15/11,0.111,-0.002741758
MI,03/15/11,0.11,-0.002406593
MI,04/15/11,0.1,-0.002263736
MI,05/15/11,0.105,-0.002192308
MI,06/15/11,0.112,-0.001873626
MI,07/15/11,0.118,-0.001241758
MI,08/15/11,0.106,-0.000648352
MI,09/15/11,0.1,-0.000554945
MI,10/15/11,0.094,-0.000840659
MI,11/15/11,0.085,-0.001461538
MI,12/15/11,0.09,-0.001851648
MI,01/15/12,0.098,-0.001873626
MI,02/15/12,0.096,-0.00167033
MI,03/15/12,0.094,-0.001582418
MI,04/15/12,0.083,-0.001802198
MI,05/15/12,0.091,-0.001994505
MI,06/15/12,0.097,-0.001747253
MI,07/15/12,0.107,-0.000857143
MI,08/15/12,0.094,-0.000137363
MI,09/15/12,0.084,-7.69E-05
MI,10/15/12,0.084,-0.000126374
MI,11/15/12,0.079,-0.000483516
MI,12/15/12,0.087,-0.000840659
MI,01/15/13,0.101,-0.000554945
MI,02/15/13,0.094,-0.000252747
MI,03/15/13,0.09,-0.000137363
MI,04/15/13,0.081,-0.000362637
MI,05/15/13,0.088,-0.000708791
MI,06/15/13,0.096,-0.000510989
MI,07/15/13,0.102,8.79E-05
MI,08/15/13,0.089,0.000615385
MI,09/15/13,0.083,0.000543956
MI,10/15/13,0.084,0.000181319
MI,11/15/13,0.076,-0.000445055
MI,12/15/13,0.076,-0.00121978
MI,01/15/14,0.084,-0.001406593
MI,02/15/14,0.085,-0.001005495
MI,03/15/14,0.084,-0.000818681
MI,04/15/14,0.069,-0.001225275
MI,05/15/14,0.076,-0.001631868
MI,06/15/14,0.076,-0.001741758
MI,07/15/14,0.085,-0.001181319
MI,08/15/14,0.073,-0.000725275
MI,09/15/14,0.066,-0.000840659
MI,10/15/14,0.063,-0.001159341
MI,11/15/14,0.057,-0.001527473
MI,12/15/14,0.056,-0.002087912
MI,01/15/15,0.067,-0.002175824
MI,02/15/15,0.061,-0.002104396
MI,03/15/15,0.059,-0.001934066
MI,04/15/15,0.051,-0.001923077
MI,05/15/15,0.059,-0.002043956
MI,06/15/15,0.058,-0.001873626
MI,07/15/15,0.064,-0.001406593
MI,08/15/15,0.052,-0.000923077
MI,09/15/15,0.046,-0.000917582
MI,10/15/15,0.047,-0.001
MI,11/15/15,0.042,-0.001258242
MI,12/15/15,0.045,-0.001532967
MI,01/15/16,0.051,-0.001582418
MI,02/15/16,0.05,-0.001214286
MI,03/15/16,0.051,-0.000950549
MI,04/15/16,0.043,-0.000972527
MI,05/15/16,0.045,-0.001148352
MI,06/15/16,0.049,-0.000851648
MN,01/15/06,0.05,
MN,02/15/06,0.049,
MN,03/15/06,0.047,
MN,04/15/06,0.04,
MN,05/15/06,0.033,
MN,06/15/06,0.038,
MN,07/15/06,0.037,
MN,08/15/06,0.035,
MN,09/15/06,0.037,
MN,10/15/06,0.034,
MN,11/15/06,0.037,
MN,12/15/06,0.042,
MN,01/15/07,0.054,-0.000351648
MN,02/15/07,0.051,0.000324176
MN,03/15/07,0.051,0.000956044
MN,04/15/07,0.046,0.001335165
MN,05/15/07,0.041,0.001285714
MN,06/15/07,0.046,0.001126374
MN,07/15/07,0.044,0.001021978
MN,08/15/07,0.043,0.000813187
MN,09/15/07,0.044,0.000527473
MN,10/15/07,0.04,0.000137363
MN,11/15/07,0.04,-0.000384615
MN,12/15/07,0.048,-0.00056044
MN,01/15/08,0.055,-0.000373626
MN,02/15/08,0.053,0.000137363
MN,03/15/08,0.055,0.000604396
MN,04/15/08,0.05,0.000884615
MN,05/15/08,0.049,0.000945055
MN,06/15/08,0.054,0.000961538
MN,07/15/08,0.054,0.001098901
MN,08/15/08,0.054,0.001115385
MN,09/15/08,0.054,0.001038462
MN,10/15/08,0.052,0.000873626
MN,11/15/08,0.057,0.000675824
MN,12/15/08,0.066,0.000681319
MN,01/15/09,0.079,0.00128022
MN,02/15/09,0.083,0.00210989
MN,03/15/09,0.085,0.002774725
MN,04/15/09,0.078,0.00310989
MN,05/15/09,0.076,0.00306044
MN,06/15/09,0.082,0.003027473
MN,07/15/09,0.079,0.002906593
MN,08/15/09,0.077,0.002582418
MN,09/15/09,0.075,0.002065934
MN,10/15/09,0.071,0.001302198
MN,11/15/09,0.072,0.000401099
MN,12/15/09,0.075,-0.000318681
MN,01/15/10,0.085,-0.000461538
MN,02/15/10,0.084,-0.000241758
MN,03/15/10,0.086,0.00017033
MN,04/15/10,0.075,0.00028022
MN,05/15/10,0.07,1.10E-05
MN,06/15/10,0.073,-0.000192308
MN,07/15/10,0.073,-0.000148352
MN,08/15/10,0.071,-0.000236264
MN,09/15/10,0.069,-0.000423077
MN,10/15/10,0.066,-0.000741758
MN,11/15/10,0.067,-0.001131868
MN,12/15/10,0.07,-0.001362637
MN,01/15/11,0.077,-0.001236264
MN,02/15/11,0.075,-0.000802198
MN,03/15/11,0.074,-0.000384615
MN,04/15/11,0.066,-9.89E-05
MN,05/15/11,0.063,-0.000225275
MN,06/15/11,0.068,-0.000313187
MN,07/15/11,0.071,-0.000175824
MN,08/15/11,0.062,-0.000324176
MN,09/15/11,0.059,-0.000587912
MN,10/15/11,0.054,-0.001027473
MN,11/15/11,0.053,-0.001532967
MN,12/15/11,0.057,-0.001796703
MN,01/15/12,0.066,-0.001593407
MN,02/15/12,0.065,-0.001131868
MN,03/15/12,0.064,-0.000714286
MN,04/15/12,0.054,-0.000604396
MN,05/15/12,0.053,-0.000725275
MN,06/15/12,0.058,-0.000725275
MN,07/15/12,0.058,-0.000505495
MN,08/15/12,0.055,-0.000214286
MN,09/15/12,0.05,-0.000346154
MN,10/15/12,0.048,-0.000593407
MN,11/15/12,0.047,-0.001005495
MN,12/15/12,0.052,-0.001252747
MN,01/15/13,0.063,-0.000978022
MN,02/15/13,0.059,-0.000521978
MN,03/15/13,0.057,-0.000131868
MN,04/15/13,0.051,6.59E-05
MN,05/15/13,0.047,-0.000181319
MN,06/15/13,0.051,-0.000296703
MN,07/15/13,0.049,-0.000274725
MN,08/15/13,0.046,-0.000302198
MN,09/15/13,0.044,-0.000445055
MN,10/15/13,0.041,-0.000818681
MN,11/15/13,0.04,-0.001252747
MN,12/15/13,0.045,-0.001516484
MN,01/15/14,0.055,-0.001247253
MN,02/15/14,0.054,-0.000604396
MN,03/15/14,0.053,-9.89E-05
MN,04/15/14,0.043,3.30E-05
MN,05/15/14,0.039,-0.000120879
MN,06/15/14,0.042,-0.000263736
MN,07/15/14,0.041,-0.000258242
MN,08/15/14,0.037,-0.000406593
MN,09/15/14,0.035,-0.00067033
MN,10/15/14,0.031,-0.001082418
MN,11/15/14,0.033,-0.001472527
MN,12/15/14,0.037,-0.001725275
MN,01/15/15,0.047,-0.00143956
MN,02/15/15,0.045,-0.000846154
MN,03/15/15,0.044,-0.000269231
MN,04/15/15,0.036,6.04E-05
MN,05/15/15,0.035,6.59E-05
MN,06/15/15,0.038,6.04E-05
MN,07/15/15,0.037,0.000142857
MN,08/15/15,0.033,8.24E-05
MN,09/15/15,0.032,-0.000120879
MN,10/15/15,0.03,-0.00043956
MN,11/15/15,0.031,-0.000851648
MN,12/15/15,0.037,-0.000989011
MN,01/15/16,0.045,-0.000730769
MN,02/15/16,0.044,-0.000164835
MN,03/15/16,0.046,0.000406593
MN,04/15/16,0.038,0.00067033
MN,05/15/16,0.033,0.000494505
MN,06/15/16,0.04,0.000527473
MS,01/15/06,0.08,
MS,02/15/06,0.075,
MS,03/15/06,0.062,
MS,04/15/06,0.059,
MS,05/15/06,0.063,
MS,06/15/06,0.07,
MS,07/15/06,0.072,
MS,08/15/06,0.062,
MS,09/15/06,0.061,
MS,10/15/06,0.059,
MS,11/15/06,0.059,
MS,12/15/06,0.063,
MS,01/15/07,0.069,-0.000824176
MS,02/15/07,0.066,-0.000263736
MS,03/15/07,0.06,-1.65E-05
MS,04/15/07,0.056,-0.000318681
MS,05/15/07,0.06,-0.000571429
MS,06/15/07,0.067,-0.000445055
MS,07/15/07,0.067,-7.14E-05
MS,08/15/07,0.056,3.30E-05
MS,09/15/07,0.059,-6.04E-05
MS,10/15/07,0.057,-0.000241758
MS,11/15/07,0.053,-0.00060989
MS,12/15/07,0.061,-0.000681319
MS,01/15/08,0.065,-0.000478022
MS,02/15/08,0.059,-0.000252747
MS,03/15/08,0.058,-0.000120879
MS,04/15/08,0.051,-0.000406593
MS,05/15/08,0.065,-0.000335165
MS,06/15/08,0.071,3.85E-05
MS,07/15/08,0.075,0.000752747
MS,08/15/08,0.067,0.001159341
MS,09/15/08,0.069,0.001208791
